Id,LetterGrade,StudentId,TeacherId
f1048dd1-f681-4ec9-9295-d6ef0ded2e52,F,e8025ec7-f5a7-4f9f-a8ad-93bb5beeec88,51d98163-4e25-420d-b530-fcf9b84e583e
d15529fc-32d6-43f0-bb4b-2f411d95fc3a,A,85dbcc41-58ef-4d85-aca9-3b8649eb67d3,4873d81e-3026-4c70-a6b5-3ae760ca7b46
8325d4da-2adc-4646-93dd-8e2fc5b13212,D,752876e8-3389-4129-b2b1-15e7834a78e7,0993a2c1-aed7-4f24-8941-f087875a1452
a9ddf6f5-e411-47c6-b335-fc2b2698d920,B+,76e74069-1646-481b-bc52-5bdbf500bbd9,7a320b68-98bc-421a-839c-9121fde3a798
395924a5-8832-4aa1-81b6-84fb9f417549,F+,739a6000-01b0-4cc3-959f-3a02a7de01e2,53bbb617-7eb3-4316-8cea-bfb436c64d77
751c9e0c-66d6-43de-a275-8f0b3b12d7a3,D-,6806ca6b-7308-452c-a217-41f76b0cb0ff,b7a01113-cb95-4c71-b5e4-34f96eaa2c18
5a593938-db10-4beb-97dd-871eff62a0dd,C,e96996ad-a4fd-447e-aeef-b769e4812e7f,b8aebd1a-7605-4223-948e-2e72c691978b
9be15655-03c2-4624-bc82-9f30804fcb7f,F+,c1b5b2b7-73e7-456c-bc4f-e61f2fc622a2,806df860-13d4-4dc1-b977-1c77606f43cc
7423ee1d-2567-4fcb-a2cc-0b6a083b55ff,A+,1d4d25e0-f3e6-4d1e-a5f3-6e63c9230551,89cd69d2-03a7-41b8-8a0a-4f363f728c9b
94273229-002c-4817-84b8-b325650d2fd5,B,0bf2f2e1-01fa-44ab-bfb1-47dfc5a695a3,ac518176-f76d-4144-8b14-78a25bbe0eff
5684a0bb-3766-4326-a625-03db2790fd09,A,16ff232e-4ef7-40fe-bf34-c46a3f262c31,0ec423b4-f278-4447-8eca-12e73ec0ab58
c32f12cd-a5d1-4e2b-9af2-4a96b21cb60c,A+,b6c5f1a1-e99d-48c0-937f-a6531cf0b9ab,b7a01113-cb95-4c71-b5e4-34f96eaa2c18
c6b1720a-a52b-4306-860d-60ef3b7163ea,F+,292b06fa-e750-45e4-aab6-305083577dc8,6a64a9b6-5d90-46a1-8f08-db26b9ba3211
7726b618-8230-45ee-9a6b-36b03d49d596,F,19844f10-552b-4248-b022-1ab7b6cbce4f,aafb76ab-4796-4f88-a3d2-6c04e8cb8fe9
02683b2d-2ff6-45f5-bba0-207fba202d9a,F+,c31639ed-a41f-4ab4-80b1-26972a4291f5,53bbb617-7eb3-4316-8cea-bfb436c64d77
43f5f4e2-5847-4b5f-9408-d69b23bd67c8,D,216456a6-efb8-484e-b933-5123aaf22b6b,3564934c-35e7-4f38-90b2-87a75e65759f
d2e9811b-881e-49e7-bad6-0fa9612287f1,D+,f3a57519-81fd-4a33-a347-5240ac458056,515c15bf-fba8-4bf4-90cd-0c98ed98ee10
41282eb9-b61f-40f5-a322-4ec81aa6d111,C-,ac398fa6-78c2-4260-b1a8-7948c7af23b2,b7a01113-cb95-4c71-b5e4-34f96eaa2c18
6fb8fd45-f2b8-425e-b426-fe9ba0d5ee54,C,64167127-c308-44d8-93da-4cf38fc8d120,03558aa8-2bbe-465c-a2de-f8b3ddf19fcf
3abceed4-778a-499e-83e1-95a6574419cb,F+,1a639f4b-655d-410d-89a3-b892e3436952,0010eac2-38be-45d4-a8fb-051b1b1a16a9
3f231734-0afc-469f-a381-d4a77de7274a,B,580bb4af-c087-4906-9de8-8a5678c26b4b,e45f06f2-b494-49af-b2a3-e5c66a508f6b
7d76a2e5-edfa-4a37-8711-84e1eeeb2f64,D+,fd4da38a-bac8-4210-90e7-95512e8e10d2,d4b69cc8-0c4b-4c1e-802d-2204e2b3885e
9e710fb0-8266-41ae-bc28-698fd7124f31,C,e68216ad-91e3-4e0e-b0b2-f81c811a5cb1,86c08561-20f4-491c-9a55-92cd53eadd58
7bd36734-53cc-4253-b8f9-0c7e6846516a,C,4805263e-8758-4faa-9bb6-dab5ff31758a,53bbb617-7eb3-4316-8cea-bfb436c64d77
db520b96-fccc-4956-9914-be8d3d8e99a3,A,15ca7417-4d6f-4b7d-851c-f0af35e4a0a3,12176d11-5136-45c6-a0c0-20bf4804fe8f
5e990598-c674-40b3-992f-037f6db538d4,A+,d7808239-5a0b-4793-9ce9-7f2623deaca0,45f4c656-851c-445e-814a-9171a5160dc0
409a3a9c-7f5f-4206-afbb-23378d79bbea,B-,6b3f0d8e-2e26-4f7a-bb81-cddb871c6aa8,d00b331e-a480-4181-8a53-2c7ae99b416d
5e309ec6-db2c-4d3b-b7b7-559f26f2439d,B-,52eb56e5-e6ef-44ac-b98c-844369fe0787,919023a2-cace-4ff8-b5ea-49e76bef1823
420bc831-87ee-46a5-8907-7a72bde6489f,F,06fd0e39-a9cd-4e80-a6d6-b01c3aeea870,8f7af8d7-7e31-444f-aa1c-e0ad53a2d8a8
71573aa3-7e2c-40aa-8e40-da1edb67fd6e,D,55d54ae8-a5ec-49bd-b9ee-54a13e6853f7,b3119b65-0115-4e0d-8927-ba40ac4b83be
20a27a3e-f751-4580-b62a-9698779ecbad,C,70f95a44-d2b3-454b-bbdd-292a659b9e02,86c52214-7fd2-49f6-b14d-212ffc1ef84c
db60f4e5-1bc7-4357-870f-610226e491b4,B+,76de6639-4e1f-4a69-8758-578bcbed89a0,ac518176-f76d-4144-8b14-78a25bbe0eff
f6eaf7fe-ed4f-4b22-a83f-3d2553fb56df,B-,9aa73a8e-b7c7-4f11-8dc6-c0b4faff3949,08f98650-3873-4694-898c-9c39a1f34ff4
5a8d23e5-c305-4ab7-8563-4bad89dabd38,F,3bdb6ad7-84ef-42ed-ae06-6d9cfc22780f,86c52214-7fd2-49f6-b14d-212ffc1ef84c
d70d8507-849d-4d78-b05f-e0922650ad8a,C,4137341e-c028-436e-aef6-02fac6187f6e,515c15bf-fba8-4bf4-90cd-0c98ed98ee10
78e68093-77d8-4cf6-9621-6e6a83415e95,B,e56005ce-f144-45ed-8282-6be95c0d101f,72725b70-5ba2-4435-9bd8-bbbffecc9389
1f770b69-2531-49fe-b03d-c164b7e51054,C,4e0e4fe5-7296-4b7c-811b-319f8bcb6243,b7a01113-cb95-4c71-b5e4-34f96eaa2c18
deb4cac7-ec15-400c-b3ef-f4740558258c,D+,1d72ed67-afc7-4f75-8e35-d0c8e501336c,5249ded5-d44b-488e-9838-367e4a2b67a8
ec44576b-b28f-4f62-9e71-2eb5444bae67,B+,9630869c-3133-40cd-8301-8fa6ffc9a98b,99f88e6a-af66-4ab9-86da-90ae1e2fa093
c537a0fc-e4cd-4572-bc97-942d4ade326b,B+,0c875ed5-972f-4b48-8d21-40cc27ff8087,286aa3e8-d56a-4e26-8974-13c40f8132a9
e69f09ca-90b5-407f-aeca-ad22f24491d6,D,770ace3e-7d59-40ec-a7f5-aa0f64324398,6d4ae42b-801b-464c-a068-0c710b2e5d9e
a68671a1-d7cd-4794-9747-b4f808c093ef,D,542ca376-1025-4485-bdcf-a4ea12d8f7a0,286aa3e8-d56a-4e26-8974-13c40f8132a9
8eb5bb2c-3082-4cdb-9fa3-edcae7f21bed,D,0b05b8fa-ffde-48ff-a11c-6b9c9189359a,53bbb617-7eb3-4316-8cea-bfb436c64d77
5545f651-0b09-48f3-a24e-390c1f00a8af,F,69bf8578-acee-48ce-87df-d1e550273990,bbd85afc-47ad-47f0-89ec-ec8d609ad5d6
50d617fc-7c58-41df-92c2-cf2ffc5863d1,B,a8d7833d-d168-423c-9490-636a966e5746,3b56cb01-7623-4a2d-a9b7-3729dfca3740
2a85547a-7684-4107-847b-9030fb81fdbd,B-,06b3bbd3-8169-4c4a-b3c8-7769b390437d,222a0c52-efd7-4a04-9904-6cfef3f8ffcf
4b2113d7-fae6-4075-abb7-ed6768416026,D-,b31c2f58-751e-4598-bd03-8e43787119a1,fc6dfb8c-f206-4cfc-9217-b89aa43f80c7
d9f7861f-4c1e-45a7-92ee-5304e33b3a3e,B-,606a9f4a-b266-4207-8b3a-28b64c9eeed6,7cef21df-99bf-471e-afd8-aab72256ee2b
e55491cc-7c81-4746-a7df-41d09455162f,C,526657c1-96ac-4915-be37-f8060d4640f5,ac518176-f76d-4144-8b14-78a25bbe0eff
c478e488-be3f-408d-b854-efedca4652c5,C,b61866e4-469a-4e27-b462-1c8d0aa9ec3b,515c15bf-fba8-4bf4-90cd-0c98ed98ee10
80104903-a073-4757-8abc-8c660a47b4c2,C,a760957c-da0b-4fc6-b1c4-02b0676584bc,7dd8ad51-a9de-4f0a-8d5d-4f70192af4c6
53e8d800-0f52-4e27-825c-e89fb6c34c18,B-,3761cb5f-97aa-4e3e-b9be-d941315aac88,7a320b68-98bc-421a-839c-9121fde3a798
7a76e1ca-bfae-4f46-8c79-1786359baa28,A-,55d54ae8-a5ec-49bd-b9ee-54a13e6853f7,02a22559-38d1-47fa-96ac-dd558dfe2b90
8ea2c44b-3d18-4274-8044-21248b593245,C-,79494460-2c1b-4071-ac71-eb1f4d7807ed,7ca7afbd-9688-4460-99a3-ad9099ee9e2b
b82e7d4f-4168-47c9-a70c-1478ec5e6503,D,117b9986-58c3-4f8e-97c4-29a534090dd7,4873d81e-3026-4c70-a6b5-3ae760ca7b46
3faadc0a-53f2-45a5-abdd-71b416dc98fe,A,ab99f6ba-1d7b-4e56-86ef-60df40663443,a4c2fe35-2d67-4bba-9349-812b95fe9a09
27060568-bad8-4221-a3ea-786fc089e85b,B-,8db63e80-264e-44f3-bc6d-df7397bd4c96,12176d11-5136-45c6-a0c0-20bf4804fe8f
ac08a60e-c1e8-46f5-a50f-d6cda7956b62,F-,6d80fffe-4b71-476f-aa5c-0884ef551040,dc0b5f29-a935-4a35-8b02-ee9926fe1b00
dc245f9c-01d5-4284-b8fb-ac9e4c651ad4,C,65a4c849-5644-4c2c-bacc-b4a165d57389,7d1b71b3-36f1-419a-ba70-060815a8ae74
7b4a3e50-8a89-4fc8-941d-9b10e0bf722b,A-,e351124c-fa31-4e31-bd7a-4db1a181bc45,0ec423b4-f278-4447-8eca-12e73ec0ab58
b99226d2-baec-4447-9879-2e6a54384478,A,7b97cec7-158c-42ac-83de-454aeffbd450,8a699765-fba8-4563-9b45-03449f980c3b
29ae9510-f503-4547-8501-8354ec96f138,C,7d3c82c8-4dc2-4064-ae4f-58f97ec80b6c,b4366bda-a324-4527-bd69-8069860e3d71
56f382c9-8f8a-4423-85fa-946bf80ba887,D,0c099148-14d3-4e83-b382-8753223daf4b,173c5cd1-1850-40cb-b342-941deb58cf07
afd786c4-99e2-4950-bbfd-95e361697f57,A,9630869c-3133-40cd-8301-8fa6ffc9a98b,12176d11-5136-45c6-a0c0-20bf4804fe8f
a8cb485a-8ced-4464-a758-56e6477f2347,C+,e1c2f9b7-d24e-4a2e-84aa-32e5df38ebab,694c7824-5428-4fba-95f8-7fc8e5b48ecb
18238bf2-3605-4b93-b5f4-6389b3b2fc66,C,b09ed7ff-638e-4902-bd5e-8f9135262286,05aaf131-f42b-4f1b-a218-4b4e16531964
338a5b9c-0b4c-4992-a107-f45017659259,F,d5de92d4-1705-4fc7-8eba-1f45d4dac87e,0010eac2-38be-45d4-a8fb-051b1b1a16a9
3c5c56ca-a482-4eea-a766-ebeb1f62d779,F,c3ed8b95-f4f5-4822-9756-a886d284c37d,d4b69cc8-0c4b-4c1e-802d-2204e2b3885e
cef76d31-ad03-4a88-9905-bc5bdff0978a,C,4def7695-2b05-4eaf-ad8d-c54d980dd3b2,36852f45-14ce-4c8d-a27f-158ca5728814
7dca5708-4c5c-46cf-a2e9-90750a778a88,D,4860760f-0fbc-433c-8dda-59c45de06cb3,185f6d1a-a0c5-4476-9739-4bf463e8b3b6
14044c8f-de77-458a-8d67-303d99215b1f,B,c40ff3a7-9af2-41dc-8273-bc82e11e786d,7dd8ad51-a9de-4f0a-8d5d-4f70192af4c6
40e2db99-ef09-4756-9a03-5f1bdda20ae9,F,145de0c2-3a26-4bbe-b2cc-b28a4894c76f,b9c6001b-624f-4d48-afa5-02cf6ec9224e
ff2f8228-7241-49b0-a473-ad121944b2da,D,5f683dcf-2acb-4451-be9c-f2958b045427,bce61f6d-ebd5-42e4-8627-a62f07562c34
c3bf945c-0c13-4bfe-afc0-f1cf45061632,B-,c433bb5d-6d3a-424c-a994-3145ca4240d5,4de093b7-29a7-40e3-9422-f7b67f0c17e7
9fca2edc-8d80-4373-bbcc-20d03ce2b7ac,A-,c89ccafb-12ca-4490-b83f-63e99de59724,89a1c38e-d86a-4508-9ffa-443cec35fd5a
7556f78c-6b35-470f-bfc9-8d918060d72e,B,b00ef76a-6828-4e24-baba-f7e41af2c112,6a64a9b6-5d90-46a1-8f08-db26b9ba3211
cd2c2fbf-4928-4812-bfd0-5d17b443628c,B-,92114595-aa32-46b0-85c1-3a383b2ad095,aafb76ab-4796-4f88-a3d2-6c04e8cb8fe9
5056eb05-d6b3-48e3-a645-1f818f21c097,C-,1f6b2697-8378-46ac-b6b8-0f1f16332862,8a699765-fba8-4563-9b45-03449f980c3b
c1d3ffed-d1c8-4c79-8a16-45298d8fbc9d,A+,34ee7cac-31a6-41d6-bdc1-36a17185c112,a4ee82c8-de04-4a63-b21f-6d801fcebbc4
0c657fbd-fe62-48ca-b5f2-3effeb3f67da,A+,931fb21e-27fe-43a1-9625-75de0bc76867,ec1166af-2a7a-4b46-b9a4-047a54a04877
a01b0ed7-1fbc-4f97-9810-96832c026237,A+,8278b7c1-0b28-4726-8c75-7d5d42fd3656,bbd85afc-47ad-47f0-89ec-ec8d609ad5d6
27eef0ef-f5f0-48d9-9f49-c005ee8c523d,C+,b4ccd8af-7800-4a40-aa86-27ae4ff907fd,806df860-13d4-4dc1-b977-1c77606f43cc
18130096-79ba-4e65-bd66-8c46be9c238a,F-,c3384fc4-3303-4443-9b48-d1ef5a291e01,8a699765-fba8-4563-9b45-03449f980c3b
d74197d8-243c-451e-a5f3-756fbdf7b063,A+,2666961f-aa8a-4b1d-b3bf-31eda2ebee07,36852f45-14ce-4c8d-a27f-158ca5728814
567bd7af-b537-4e71-95fb-9c05c8c01f2c,F-,291f4379-c365-41f9-9e77-f44205eed147,0010eac2-38be-45d4-a8fb-051b1b1a16a9
8ca19222-987e-484e-9f6f-2fbe7e79bbac,F+,0c70b147-50df-45f6-952d-206574e8f246,4bb6f462-9156-425c-a212-1223d414eef4
353686fb-c934-49cc-bfe6-330dc7e02c22,B+,e3a7b081-a745-489c-b07d-c8e29157a1a6,6a64a9b6-5d90-46a1-8f08-db26b9ba3211
5bd7e090-fb5e-4168-83ed-ff25cf55eae6,B-,97660997-da1b-43bd-b17a-dd1b0bf02776,a4c2fe35-2d67-4bba-9349-812b95fe9a09
c25cbd26-3220-4059-a55d-31f43405474a,C-,c85289cc-e9e7-434b-a273-75a2d6e40ef4,1e72d1ee-accc-43f6-a215-81c2394c4e7c
1c059d7d-9608-4070-bd70-29c49e64320f,B-,6d004f09-93e0-4c1d-83d7-3eae42270980,a4c2fe35-2d67-4bba-9349-812b95fe9a09
a5527b6f-8d9b-4ba0-92ef-e2e05710eb67,B-,7153889e-c394-4af9-99a6-ef29117f115e,51d98163-4e25-420d-b530-fcf9b84e583e
23ae2403-5d05-494b-8b0f-d98a112bf708,B,e4c0549d-6155-4332-815f-d4871215c147,a4c2fe35-2d67-4bba-9349-812b95fe9a09
aca26d9e-aabb-46c7-8f9a-476fc42adc56,B-,f17afadc-a801-458c-bc75-398fd9bf75f8,a4ee82c8-de04-4a63-b21f-6d801fcebbc4
c6b3ae24-053e-42ec-8054-68dfa2377a8f,C+,115e6791-fd43-4d1b-82cf-ba1795aeae88,68d81d6d-6dde-47b9-9f79-4e04b3ba6086
ca23a2c1-5aa8-46f6-8e10-46a917e3e186,F,c68937e0-18ce-4a30-87b2-2dd1a938111f,b9c6001b-624f-4d48-afa5-02cf6ec9224e
71dbfb52-6207-468a-99d5-893046f020db,C-,44d0260c-3eff-424c-8201-71020f7c21e0,0ec423b4-f278-4447-8eca-12e73ec0ab58
a074e39d-0e62-4bd3-8c52-3ad5aae02ff0,F-,ea78d8ae-76af-4d8f-aabb-ac0a8872da32,12176d11-5136-45c6-a0c0-20bf4804fe8f
039eb41c-3191-48b5-a0fa-c5efc61ce964,B,732c4d5f-e35c-48a4-a5ac-7a097f579810,222a0c52-efd7-4a04-9904-6cfef3f8ffcf
91e7ab96-8d7f-4634-881d-31414d106779,F,d2b58bc8-11e7-4eb6-b394-f6ec2d8512ec,13cebc79-5b6e-4b4d-84e9-925e5e6c2474
b1991694-eef4-44ae-8292-01476ec47c5a,F+,606a9f4a-b266-4207-8b3a-28b64c9eeed6,668331d4-a6dc-40ee-8934-5728be8002e5
a9690f5a-d8b0-4433-98cc-b8d220a5071c,F-,d4a3f4ff-c495-4025-8d7e-fa22e7384606,515c15bf-fba8-4bf4-90cd-0c98ed98ee10
5282d8a6-37c5-4074-9b77-1ef0319f19b8,F,ad1d45b8-4b7e-4cab-bb67-2cb8de6f6ccb,3e4ead6d-27cc-428f-ae68-4bdb4c6387e0
ea33d30e-3302-44bf-8514-58bb0d161308,D+,567374c9-16fe-4559-8d86-4b2debdb3d1d,806df860-13d4-4dc1-b977-1c77606f43cc
94139351-3718-4c1c-b068-efd019332fbd,C+,d9f5fc3e-868a-43d2-a1ba-a53539921162,4dbbe99e-7b1c-4ef0-a3b5-9cb6d1556ef7
d99da114-9d96-4695-b0c2-3d0b5ee9468b,B,b4ccd8af-7800-4a40-aa86-27ae4ff907fd,5249ded5-d44b-488e-9838-367e4a2b67a8
7c083e2a-3f7e-469c-8c00-fda33950bc1f,A-,7aa82f3b-d052-442c-b8d3-12ce72947bda,515c15bf-fba8-4bf4-90cd-0c98ed98ee10
2870fbd9-f995-43fc-83e2-23997fc7013e,C,df21b9d2-cce5-49f0-8513-c77c2eed1196,36852f45-14ce-4c8d-a27f-158ca5728814
0b72c8b9-8865-4af5-9dbd-5d9c94bd132b,B,c5442aa4-3885-4d51-98b7-44b598412bbc,6d4ae42b-801b-464c-a068-0c710b2e5d9e
3de24a87-2fdf-4d53-86a4-f09841bc0da1,D-,d2c2668d-c00a-4a93-85fd-2d9f7e92e902,12176d11-5136-45c6-a0c0-20bf4804fe8f
aadc45db-9be8-4345-bf11-8f5ca0a42418,D+,789020d3-0af3-4fea-b25d-437e0a10aa62,36852f45-14ce-4c8d-a27f-158ca5728814
7a519e63-3560-4b9e-aff7-86f987ef7531,C-,40afc0ff-c996-49e8-a42c-38066aa410f7,694c7824-5428-4fba-95f8-7fc8e5b48ecb
6c5bacc5-4841-4e9c-948d-11539b8fe9bd,D+,39e8881b-7d83-4dfb-a228-e0f87b858384,27882fe3-360b-4c89-99bf-089ff18ab89a
69438e92-e52c-4d31-8c4c-ae361fcfc31f,F-,d46c4841-fbff-40aa-85eb-2d825a2aa0eb,962b1a0d-a9f2-418b-bab0-ac692b8e89ff
54a92375-5e35-431d-a98e-0f236cecac3c,F+,d63234e0-9a5d-436e-92a6-bf069cce8d88,85ca329f-c85b-40fd-9a13-b62f2487d9d2
e6b7aae9-f81b-46be-bf66-9d2490c5baf3,A,c1fd1dd2-bcac-4045-a9f7-dd444f928151,d0cc47a6-e286-4119-b018-5aec129f5386
acc03e8d-a0b9-4f91-87f8-4ac87a51dfbb,B,319e5264-c5f8-455f-91f9-837e0680db93,b3119b65-0115-4e0d-8927-ba40ac4b83be
429db312-cee6-487c-b62f-c247e85dcacc,C,117b9986-58c3-4f8e-97c4-29a534090dd7,e3927a39-6af0-4378-92a3-a29c72d51c52
62a24f79-9824-4032-aab9-1b36cb7435fe,C,02bccc0d-d365-44c2-8b4f-e498f4e55acd,b635ede6-c582-4850-a3d9-5825af931b95
b5c22de8-5e9f-49b5-84d2-69f1766a807b,B-,d84dc8bb-8f54-4d56-9e75-88ed98ed4533,185f6d1a-a0c5-4476-9739-4bf463e8b3b6
0f3538ff-b198-4f31-ae99-dd9013944a2b,D+,739a6000-01b0-4cc3-959f-3a02a7de01e2,68329e43-8667-4196-a988-36ce6d4f692c
8cef8b58-aec2-4dcf-88a8-50c235b605aa,A+,5cebe855-6743-4343-b09d-6f43473af534,a6e74fc0-757f-4b4b-9396-db1938f3b73c
5e43df65-65e5-42b0-95d3-043b582c7b91,F-,4805263e-8758-4faa-9bb6-dab5ff31758a,3e4ead6d-27cc-428f-ae68-4bdb4c6387e0
7a3e7753-d4cd-4460-a5d1-680fc76b7a00,D-,d85e3c31-b052-4c25-aa77-30c8f34e036e,ec1166af-2a7a-4b46-b9a4-047a54a04877
2baa4405-cc8c-4a51-bb34-4615bfb84182,F-,bebb7df5-05be-4ee6-b2dc-a111c3efcaab,a9bb487d-0208-48c4-95a0-47569edad1ba
59e9f4d5-21c6-48b5-b0a6-97dfca96f49e,F,f2259e48-852e-433f-9b68-87afb8c73bab,1de30808-ade4-4f5f-86a8-d4fdd57165f9
8f0990ac-4748-41f6-9abb-d700bdaa85a1,B+,a4fc4502-e10e-4cfa-9cff-1eb3079d6209,962b1a0d-a9f2-418b-bab0-ac692b8e89ff
7e0b6f0f-2192-41da-8d4d-ba05d208766f,F,d0d09d27-9cf9-4326-a8dc-cd5c20d44176,515c15bf-fba8-4bf4-90cd-0c98ed98ee10
afa05396-6dcb-4e1a-ae21-6e07d3cbf0be,B-,cd88dd44-7740-4994-af98-cb2409a45133,7196c9d0-3353-4955-a7fc-f433bb85ddf8
3576f33c-4ef1-42a0-b7e6-3bbaf7acae28,F+,3920be5a-1d7a-426a-b3d8-083830724d30,44e7c725-51c6-426c-8861-3c4175b03749
23ad188a-601f-4bbe-ad03-2e14059a6172,D,bdc1bfc2-a4a0-43ec-9d25-e2be608ba601,b9c6001b-624f-4d48-afa5-02cf6ec9224e
60e1fa52-f8c3-481f-82c3-746ee2974bb3,A-,5fbdc76f-f1fb-4b24-9b8c-c8a19289adc2,3564934c-35e7-4f38-90b2-87a75e65759f
9e40a7eb-8ae9-4ac1-806e-6c6a5a545f02,C-,07c2e6d6-99c3-4370-ada8-a83ff6c2ad03,b8aebd1a-7605-4223-948e-2e72c691978b
00f169d4-b26b-4010-bcb8-62144639a784,F,bebb7df5-05be-4ee6-b2dc-a111c3efcaab,d0cc47a6-e286-4119-b018-5aec129f5386
73ca5004-4d66-48b5-bdd3-57c88638ae70,C+,279b9049-3767-4d85-8fc4-1bee9a32cc0e,043c2c56-39e5-4fb5-a5bc-140411399476
49710951-d436-4c1e-8647-b835ac354ec9,D+,85279cc7-3951-49e7-8db4-e7f505fc5256,68329e43-8667-4196-a988-36ce6d4f692c
e1776639-1982-4683-975f-cd745e4b73a0,C,730d9829-df7b-4237-a15a-fba9012738e9,36852f45-14ce-4c8d-a27f-158ca5728814
3482ba83-7919-422d-94af-37c6ba7f8e16,F,f1afb93e-cba0-49cd-9c9d-1dad971e3fb4,5249ded5-d44b-488e-9838-367e4a2b67a8
ceaad74c-1011-4a33-b384-53effafac439,D,9e882b16-d8ea-43dd-931e-7de562c156a8,a01f4ca7-c866-487f-adf0-b7ca62e1e94c
8dd8dcdd-691c-4dc2-b553-2868abda1c0b,F,1220729d-5d5a-41bd-a0e3-cc2d868bdf98,b4879ada-a16f-42db-8493-ad2bc93ee438
4d8e4135-58e0-4a6b-9a67-b8c829940a55,B+,9f1c9799-f940-45ce-a726-6cda2f6a1e6e,7ed8c3a0-0ec9-41fe-bdae-705b18fb17fb
23476962-4bfb-4f70-a23f-46e5fe6b2cf6,F+,308415bd-2033-48df-99cd-2dd7dea7e8c4,b3119b65-0115-4e0d-8927-ba40ac4b83be
3c19613e-ffb3-464c-9fd2-8c0cb78a7891,B+,cd2d87af-dbbd-4a7a-99af-d2b3617ed6fe,5e92cec0-1893-4c38-9876-53e0074bb36b
1fb32edc-198d-4bc4-89f2-2503dbc94f7a,D,9bd28b9e-e9db-4f87-b21f-926201307d11,3e4ead6d-27cc-428f-ae68-4bdb4c6387e0
82831379-5424-4fa2-9cb1-3ee58388942a,B-,3c61d084-27a1-4074-a87d-c4665826834a,bce61f6d-ebd5-42e4-8627-a62f07562c34
6bb28540-52e4-4b84-a380-f02ba905e3b3,B-,6a1c5593-2e89-4c98-9667-92ea876897b1,443bdb9d-e4ec-4076-9500-722fe690dd62
64b8bb9a-4194-4e3c-a3bd-f592d2a91682,B+,5ff999ab-2762-4994-8465-fbff4f707493,7ed8c3a0-0ec9-41fe-bdae-705b18fb17fb
1c1175e7-4665-4847-85e3-584e1842a723,B,7b4ac93f-2aae-4ccd-966b-348f9d7753c3,e45f06f2-b494-49af-b2a3-e5c66a508f6b
42301921-4b9b-4944-9636-57a1453f52be,F,291f4379-c365-41f9-9e77-f44205eed147,357d1c6a-cf51-4edd-b719-e171506d3542
b0e790dd-8cbf-47a4-965f-e302f87d645b,B+,e9765089-ae4b-491d-b8bf-c9e7eecb6dbe,12176d11-5136-45c6-a0c0-20bf4804fe8f
51c3ea7b-9dd8-4a38-95fc-4b4fba344261,F-,4a56c3da-6e50-427d-9b03-b74fc2fb6b35,51d98163-4e25-420d-b530-fcf9b84e583e
3253b837-1499-460c-8ba5-2aeb1e22d11e,D-,645bb101-2e5b-4f40-9307-c3415a4ba609,1deb6d34-1d1a-466d-9387-99dbcadecc49
5fa9554a-3f61-4d40-9f48-09053bb86d10,F,7056e41f-4aa8-4a46-aab1-8a22a5ae60aa,aafb76ab-4796-4f88-a3d2-6c04e8cb8fe9
f058205c-315c-4a52-b8b4-2d31bb5cb097,D,7e2bbfde-877f-4e1f-9aa3-d2e0eb9f5eb6,68329e43-8667-4196-a988-36ce6d4f692c
c3214f1e-7915-4bf3-92a1-76b88e831459,A-,e76666e1-bf5a-4c3d-a56e-3cbc15a48e50,53bbb617-7eb3-4316-8cea-bfb436c64d77
73fd6d1e-1033-41aa-acc3-2ddf8a51fbe2,F,789841ea-e543-49f0-a6a6-8479054edca7,72725b70-5ba2-4435-9bd8-bbbffecc9389
aff0d020-2ccb-4475-b7d6-dcdd2eed8208,A+,10cdb9bc-80db-4350-873b-8c66f153e604,d4b69cc8-0c4b-4c1e-802d-2204e2b3885e
a04258fd-11f2-405e-a358-7d82ef4c9d0b,A+,73fc4a1f-7997-46bc-a860-a3354baa8ddc,12176d11-5136-45c6-a0c0-20bf4804fe8f
19569a13-89ba-49f1-8e07-b170cd630026,B-,93cfe30f-2c57-4111-bfbf-86269f27e20e,05aaf131-f42b-4f1b-a218-4b4e16531964
c8dc1dba-ff36-45f6-bee8-1a47afb22549,B,1d4d25e0-f3e6-4d1e-a5f3-6e63c9230551,64f3a0f4-37bc-4843-a39b-963d4d1e30bf
b152e326-5140-4b66-a391-e900060c03ff,B,af6d2b6b-89d7-4d4e-81f6-4ecf2b5c80b3,7ed8c3a0-0ec9-41fe-bdae-705b18fb17fb
adf4ed21-8968-4cdc-8dce-50efc383945a,A,34b06ac4-f5f9-4bd6-bf6b-b4c5b655357e,68329e43-8667-4196-a988-36ce6d4f692c
f0cad2d7-010d-48f1-a492-31f743a0d575,C-,9c38e025-7c95-4c5e-a549-a56c2f9debb2,a9bb487d-0208-48c4-95a0-47569edad1ba
4a61f8f3-cdb3-4190-9f73-becb143477ee,F-,5d011c99-f836-4afc-b702-e1aed9a0d899,d0cc47a6-e286-4119-b018-5aec129f5386
ddd8ae4d-14a9-4a7e-92e5-9a081995404a,D,526657c1-96ac-4915-be37-f8060d4640f5,fc6dfb8c-f206-4cfc-9217-b89aa43f80c7
37608e85-d096-4954-906d-d79ee59944f3,A+,b99816d8-45b0-4fc6-bd51-77ecad40fc35,02a22559-38d1-47fa-96ac-dd558dfe2b90
e6197a4b-d43c-4b4c-a855-d789e6007ddf,C,4567d067-476b-48e3-a286-7e2186b04ba0,b4879ada-a16f-42db-8493-ad2bc93ee438
